3666.87	3772.86
2981.32	3042.88
2377.59	2503.17
1836.16	1987.19
1860.5	2039.69
2169.04	2360.45
1880.27	2053.44
1920.15	2094.5
1951.35	2122.92
1981.03	2162.57
1845.53	2015.52
1852.07	2020.87
1839.25	1998.22
958.531	958.531
1050.21	1050.21
1152.11	1152.11
1262.91	1262.91
1400.9	1400.9
1461.59	1461.59
1309.64	1309.64
1367.37	1367.37
1418.23	1418.23
1475.65	1475.65
1265.13	1265.13
1228.75	1228.75
1161.88	1161.88
